,gene_id,database,kegg_id
7463,SGL_RS12020,KEGG_pathway,-
7466,SGL_RS12025,KEGG_pathway,map00760
7467,SGL_RS12025,KEGG_pathway,map01100
7469,SGL_RS12030,KEGG_pathway,map02024
7471,SGL_RS12040,KEGG_pathway,map00230
7473,SGL_RS12045,KEGG_pathway,map02020
7474,SGL_RS12050,KEGG_pathway,-
7475,SGL_RS12055,KEGG_pathway,-
7481,SGL_RS12060,KEGG_pathway,map00400
7482,SGL_RS12060,KEGG_pathway,map01100
7483,SGL_RS12060,KEGG_pathway,map01110
7484,SGL_RS12060,KEGG_pathway,map01130
7485,SGL_RS12060,KEGG_pathway,map01230
7486,SGL_RS12065,KEGG_pathway,-
7487,SGL_RS12070,KEGG_pathway,-
7488,SGL_RS12075,KEGG_pathway,-
7491,SGL_RS12080,KEGG_pathway,map00240
7492,SGL_RS12080,KEGG_pathway,map01100
7493,SGL_RS12085,KEGG_pathway,-
7494,SGL_RS12090,KEGG_pathway,-
7495,SGL_RS12095,KEGG_pathway,-
7496,SGL_RS12100,KEGG_pathway,-
7497,SGL_RS12105,KEGG_pathway,-
7498,SGL_RS12110,KEGG_pathway,-
7499,SGL_RS19915,KEGG_pathway,-
7500,SGL_RS12120,KEGG_pathway,-
7501,SGL_RS12125,KEGG_pathway,-
7502,SGL_RS12130,KEGG_pathway,-
7504,SGL_RS12135,KEGG_pathway,map00195
7505,SGL_RS12140,KEGG_pathway,-
7506,SGL_RS12145,KEGG_pathway,-
7507,SGL_RS12150,KEGG_pathway,-
7508,SGL_RS12155,KEGG_pathway,-
7512,SGL_RS12160,KEGG_pathway,map00906
7513,SGL_RS12160,KEGG_pathway,map01100
7514,SGL_RS12160,KEGG_pathway,map01110
7516,SGL_RS12165,KEGG_pathway,map02010
7517,SGL_RS12170,KEGG_pathway,-
7520,SGL_RS12175,KEGG_pathway,map00240
7521,SGL_RS12175,KEGG_pathway,map01100
7523,SGL_RS12190,KEGG_pathway,map04213
7524,SGL_RS12200,KEGG_pathway,-
7525,SGL_RS12205,KEGG_pathway,-
7526,SGL_RS12210,KEGG_pathway,-
7527,SGL_RS20075,KEGG_pathway,-
7530,SGL_RS12225,KEGG_pathway,map04112
7531,SGL_RS12225,KEGG_pathway,map04212
7534,SGL_RS12230,KEGG_pathway,map04112
7535,SGL_RS12230,KEGG_pathway,map04212
7536,SGL_RS12235,KEGG_pathway,-
7539,SGL_RS12240,KEGG_pathway,map00270
7540,SGL_RS12240,KEGG_pathway,map01100
7541,SGL_RS12245,KEGG_pathway,-
7544,SGL_RS12255,KEGG_pathway,map00860
7545,SGL_RS12255,KEGG_pathway,map01100
7546,SGL_RS12260,KEGG_pathway,-
7549,SGL_RS12265,KEGG_pathway,map00860
7550,SGL_RS12265,KEGG_pathway,map01100
7551,SGL_RS12270,KEGG_pathway,-
7552,SGL_RS12275,KEGG_pathway,-
7553,SGL_RS12280,KEGG_pathway,-
7554,SGL_RS12285,KEGG_pathway,-
7555,SGL_RS12290,KEGG_pathway,-
7556,SGL_RS12295,KEGG_pathway,-
7557,SGL_RS18960,KEGG_pathway,-
7558,SGL_RS12305,KEGG_pathway,-
7559,SGL_RS18965,KEGG_pathway,-
7560,SGL_RS12310,KEGG_pathway,-
7561,SGL_RS12315,KEGG_pathway,-
7562,SGL_RS12320,KEGG_pathway,-
7566,SGL_RS12335,KEGG_pathway,map00521
7567,SGL_RS12335,KEGG_pathway,map00523
7568,SGL_RS12335,KEGG_pathway,map01130
7569,SGL_RS12340,KEGG_pathway,-
7581,SGL_RS12345,KEGG_pathway,map00010
7582,SGL_RS12345,KEGG_pathway,map00020
7583,SGL_RS12345,KEGG_pathway,map00620
7584,SGL_RS12345,KEGG_pathway,map01100
7585,SGL_RS12345,KEGG_pathway,map01110
7586,SGL_RS12345,KEGG_pathway,map01120
7587,SGL_RS12345,KEGG_pathway,map01130
7588,SGL_RS12345,KEGG_pathway,map01200
7589,SGL_RS12345,KEGG_pathway,map04066
7590,SGL_RS12345,KEGG_pathway,map04922
7591,SGL_RS12345,KEGG_pathway,map05230
7592,SGL_RS12350,KEGG_pathway,-
7594,SGL_RS12355,KEGG_pathway,map03410
7595,SGL_RS12360,KEGG_pathway,-
7603,SGL_RS12365,KEGG_pathway,map00230
7604,SGL_RS12365,KEGG_pathway,map00240
7605,SGL_RS12365,KEGG_pathway,map00983
7606,SGL_RS12365,KEGG_pathway,map01100
7607,SGL_RS12365,KEGG_pathway,map01110
7608,SGL_RS12365,KEGG_pathway,map01130
7609,SGL_RS12365,KEGG_pathway,map04016
7610,SGL_RS18970,KEGG_pathway,-
7613,SGL_RS12395,KEGG_pathway,map00270
7614,SGL_RS12395,KEGG_pathway,map01100
7619,SGL_RS12400,KEGG_pathway,map00561
7620,SGL_RS12400,KEGG_pathway,map00564
7621,SGL_RS12400,KEGG_pathway,map01100
7622,SGL_RS12400,KEGG_pathway,map01110
7623,SGL_RS12410,KEGG_pathway,-
7624,SGL_RS12415,KEGG_pathway,-
7625,SGL_RS12420,KEGG_pathway,-
7630,SGL_RS12425,KEGG_pathway,map04080
7631,SGL_RS12425,KEGG_pathway,map04214
7632,SGL_RS12425,KEGG_pathway,map04979
7633,SGL_RS12425,KEGG_pathway,map05166
7634,SGL_RS12430,KEGG_pathway,-
7635,SGL_RS12435,KEGG_pathway,-
7636,SGL_RS12440,KEGG_pathway,-
7637,SGL_RS12445,KEGG_pathway,-
7647,SGL_RS12450,KEGG_pathway,map00010
7648,SGL_RS12450,KEGG_pathway,map00260
7649,SGL_RS12450,KEGG_pathway,map00680
7650,SGL_RS12450,KEGG_pathway,map01100
7651,SGL_RS12450,KEGG_pathway,map01110
7652,SGL_RS12450,KEGG_pathway,map01120
7653,SGL_RS12450,KEGG_pathway,map01130
7654,SGL_RS12450,KEGG_pathway,map01200
7655,SGL_RS12450,KEGG_pathway,map01230
7659,SGL_RS12455,KEGG_pathway,map02024
7660,SGL_RS12455,KEGG_pathway,map03060
7661,SGL_RS12455,KEGG_pathway,map03070
7662,SGL_RS12460,KEGG_pathway,-
7671,SGL_RS12465,KEGG_pathway,map00010
7672,SGL_RS12465,KEGG_pathway,map00020
7673,SGL_RS12465,KEGG_pathway,map00620
7674,SGL_RS12465,KEGG_pathway,map01100
7675,SGL_RS12465,KEGG_pathway,map01110
7676,SGL_RS12465,KEGG_pathway,map01120
7677,SGL_RS12465,KEGG_pathway,map01130
7678,SGL_RS12465,KEGG_pathway,map01200
7679,SGL_RS12470,KEGG_pathway,-
7680,SGL_RS12475,KEGG_pathway,-
7681,SGL_RS12480,KEGG_pathway,-
7682,SGL_RS12485,KEGG_pathway,-
7683,SGL_RS12490,KEGG_pathway,-
7684,SGL_RS12495,KEGG_pathway,-
7685,SGL_RS20035,KEGG_pathway,-
7686,SGL_RS12505,KEGG_pathway,-
7689,SGL_RS12510,KEGG_pathway,map00785
7690,SGL_RS12510,KEGG_pathway,map01100
7691,SGL_RS12515,KEGG_pathway,-
7696,SGL_RS12525,KEGG_pathway,map00500
7697,SGL_RS12525,KEGG_pathway,map01100
7698,SGL_RS12525,KEGG_pathway,map01110
7699,SGL_RS12525,KEGG_pathway,map02026
7700,SGL_RS12530,KEGG_pathway,-
7701,SGL_RS12535,KEGG_pathway,-
7704,SGL_RS12540,KEGG_pathway,map02026
7705,SGL_RS12540,KEGG_pathway,map05111
7706,SGL_RS12545,KEGG_pathway,-
7709,SGL_RS12550,KEGG_pathway,map02020
7710,SGL_RS12550,KEGG_pathway,map02025
7712,SGL_RS12555,KEGG_pathway,map00511
7714,SGL_RS12560,KEGG_pathway,map02024
7715,SGL_RS12565,KEGG_pathway,-
7716,SGL_RS12570,KEGG_pathway,-
7720,SGL_RS12575,KEGG_pathway,map00740
7721,SGL_RS12575,KEGG_pathway,map01100
7722,SGL_RS12575,KEGG_pathway,map01110
7723,SGL_RS19930,KEGG_pathway,-
7725,SGL_RS12585,KEGG_pathway,map02010
7726,SGL_RS12590,KEGG_pathway,-
7738,SGL_RS12595,KEGG_pathway,map00010
7739,SGL_RS12595,KEGG_pathway,map00052
7740,SGL_RS12595,KEGG_pathway,map00500
7741,SGL_RS12595,KEGG_pathway,map00520
7742,SGL_RS12595,KEGG_pathway,map00521
7743,SGL_RS12595,KEGG_pathway,map00524
7744,SGL_RS12595,KEGG_pathway,map01100
7745,SGL_RS12595,KEGG_pathway,map01110
7746,SGL_RS12595,KEGG_pathway,map01120
7747,SGL_RS12595,KEGG_pathway,map01130
7748,SGL_RS12595,KEGG_pathway,map01200
7749,SGL_RS12600,KEGG_pathway,-
7750,SGL_RS12605,KEGG_pathway,-
7751,SGL_RS12615,KEGG_pathway,-
7754,SGL_RS12620,KEGG_pathway,map00195
7755,SGL_RS12620,KEGG_pathway,map01100
7758,SGL_RS12625,KEGG_pathway,map00190
7759,SGL_RS12625,KEGG_pathway,map01100
7760,SGL_RS12630,KEGG_pathway,-
7761,SGL_RS12635,KEGG_pathway,-
7762,SGL_RS12640,KEGG_pathway,-
7763,SGL_RS12645,KEGG_pathway,-
7766,SGL_RS12650,KEGG_pathway,map00196
7767,SGL_RS12650,KEGG_pathway,map01100
7768,SGL_RS12655,KEGG_pathway,-
7769,SGL_RS12660,KEGG_pathway,-
7770,SGL_RS12665,KEGG_pathway,-
7771,SGL_RS12675,KEGG_pathway,-
7772,SGL_RS12690,KEGG_pathway,-
7773,SGL_RS12695,KEGG_pathway,-
7774,SGL_RS12700,KEGG_pathway,-
7775,SGL_RS12705,KEGG_pathway,-
7776,SGL_RS19935,KEGG_pathway,-
7777,SGL_RS19940,KEGG_pathway,-
7778,SGL_RS12725,KEGG_pathway,-
7779,SGL_RS12730,KEGG_pathway,-
7780,SGL_RS12735,KEGG_pathway,-
7781,SGL_RS12740,KEGG_pathway,-
7789,SGL_RS12745,KEGG_pathway,map00260
7790,SGL_RS12745,KEGG_pathway,map00630
7791,SGL_RS12745,KEGG_pathway,map00670
7792,SGL_RS12745,KEGG_pathway,map01100
7793,SGL_RS12745,KEGG_pathway,map01110
7794,SGL_RS12745,KEGG_pathway,map01130
7795,SGL_RS12745,KEGG_pathway,map01200
7799,SGL_RS12750,KEGG_pathway,map03018
7800,SGL_RS12750,KEGG_pathway,map04212
7801,SGL_RS12750,KEGG_pathway,map05152
7802,SGL_RS12755,KEGG_pathway,-
7803,SGL_RS12760,KEGG_pathway,-
7804,SGL_RS12765,KEGG_pathway,-
7809,SGL_RS12770,KEGG_pathway,map00860
7810,SGL_RS12770,KEGG_pathway,map01100
7811,SGL_RS12770,KEGG_pathway,map01110
7812,SGL_RS12770,KEGG_pathway,map01120
7813,SGL_RS12775,KEGG_pathway,-
7814,SGL_RS12785,KEGG_pathway,-
7815,SGL_RS12790,KEGG_pathway,-
7817,SGL_RS12805,KEGG_pathway,map03440
7818,SGL_RS12810,KEGG_pathway,-
7819,SGL_RS12815,KEGG_pathway,-
7823,SGL_RS12820,KEGG_pathway,map00500
7824,SGL_RS12820,KEGG_pathway,map01100
7825,SGL_RS12820,KEGG_pathway,map01110
7826,SGL_RS12825,KEGG_pathway,-
7827,SGL_RS12830,KEGG_pathway,-
7830,SGL_RS12840,KEGG_pathway,map00240
7831,SGL_RS12840,KEGG_pathway,map01100
7832,SGL_RS12845,KEGG_pathway,-
7839,SGL_RS12850,KEGG_pathway,map00290
7840,SGL_RS12850,KEGG_pathway,map00620
7841,SGL_RS12850,KEGG_pathway,map01100
7842,SGL_RS12850,KEGG_pathway,map01110
7843,SGL_RS12850,KEGG_pathway,map01210
7844,SGL_RS12850,KEGG_pathway,map01230
7845,SGL_RS12855,KEGG_pathway,-
7846,SGL_RS12865,KEGG_pathway,-
7847,SGL_RS12870,KEGG_pathway,-
7848,SGL_RS12875,KEGG_pathway,-
7851,SGL_RS12880,KEGG_pathway,map00195
7852,SGL_RS12880,KEGG_pathway,map01100
7853,SGL_RS12885,KEGG_pathway,-
7854,SGL_RS12895,KEGG_pathway,-
7862,SGL_RS12900,KEGG_pathway,map00250
7863,SGL_RS12900,KEGG_pathway,map00310
7864,SGL_RS12900,KEGG_pathway,map00350
7865,SGL_RS12900,KEGG_pathway,map00650
7866,SGL_RS12900,KEGG_pathway,map00760
7867,SGL_RS12900,KEGG_pathway,map01100
7868,SGL_RS12900,KEGG_pathway,map01120
7870,SGL_RS12905,KEGG_pathway,map02020
7881,SGL_RS12910,KEGG_pathway,map00061
7882,SGL_RS12910,KEGG_pathway,map00620
7883,SGL_RS12910,KEGG_pathway,map00640
7884,SGL_RS12910,KEGG_pathway,map00720
7885,SGL_RS12910,KEGG_pathway,map01100
7886,SGL_RS12910,KEGG_pathway,map01110
7887,SGL_RS12910,KEGG_pathway,map01120
7888,SGL_RS12910,KEGG_pathway,map01130
7889,SGL_RS12910,KEGG_pathway,map01200
7890,SGL_RS12910,KEGG_pathway,map01212
7891,SGL_RS12915,KEGG_pathway,-
7892,SGL_RS12920,KEGG_pathway,-
7893,SGL_RS12925,KEGG_pathway,-
7894,SGL_RS12930,KEGG_pathway,-
7895,SGL_RS12935,KEGG_pathway,-
7896,SGL_RS12940,KEGG_pathway,-
7899,SGL_RS12945,KEGG_pathway,map00240
7900,SGL_RS12945,KEGG_pathway,map01100
7901,SGL_RS12950,KEGG_pathway,-
7903,SGL_RS12955,KEGG_pathway,map00620
7911,SGL_RS12965,KEGG_pathway,map00061
7912,SGL_RS12965,KEGG_pathway,map00333
7913,SGL_RS12965,KEGG_pathway,map00780
7914,SGL_RS12965,KEGG_pathway,map01040
7915,SGL_RS12965,KEGG_pathway,map01100
7916,SGL_RS12965,KEGG_pathway,map01130
7917,SGL_RS12965,KEGG_pathway,map01212
7918,SGL_RS12970,KEGG_pathway,-
7919,SGL_RS12975,KEGG_pathway,-
7927,SGL_RS12985,KEGG_pathway,map00030
7928,SGL_RS12985,KEGG_pathway,map00480
7929,SGL_RS12985,KEGG_pathway,map01100
7930,SGL_RS12985,KEGG_pathway,map01110
7931,SGL_RS12985,KEGG_pathway,map01120
7932,SGL_RS12985,KEGG_pathway,map01130
7933,SGL_RS12985,KEGG_pathway,map01200
7934,SGL_RS12990,KEGG_pathway,-
7935,SGL_RS12995,KEGG_pathway,-
7936,SGL_RS13000,KEGG_pathway,-
7940,SGL_RS13005,KEGG_pathway,map00730
7941,SGL_RS13005,KEGG_pathway,map01100
7942,SGL_RS13005,KEGG_pathway,map04122
7943,SGL_RS13010,KEGG_pathway,-
7944,SGL_RS13015,KEGG_pathway,-
7945,SGL_RS13020,KEGG_pathway,-
7949,SGL_RS13030,KEGG_pathway,map00860
7950,SGL_RS13030,KEGG_pathway,map01100
7951,SGL_RS13030,KEGG_pathway,map01110
7952,SGL_RS13035,KEGG_pathway,-
7953,SGL_RS13040,KEGG_pathway,-
7954,SGL_RS13045,KEGG_pathway,-
7957,SGL_RS13050,KEGG_pathway,map03060
7958,SGL_RS13050,KEGG_pathway,map03070
7961,SGL_RS13055,KEGG_pathway,map03060
7962,SGL_RS13055,KEGG_pathway,map03070
7965,SGL_RS13060,KEGG_pathway,map00540
7966,SGL_RS13060,KEGG_pathway,map01100
7968,SGL_RS13065,KEGG_pathway,map03010
7970,SGL_RS13070,KEGG_pathway,map03010
7971,SGL_RS13075,KEGG_pathway,-
7972,SGL_RS13080,KEGG_pathway,-
7974,SGL_RS13090,KEGG_pathway,map02010
7975,SGL_RS19955,KEGG_pathway,-
7976,SGL_RS19960,KEGG_pathway,-
7977,SGL_RS13100,KEGG_pathway,-
7978,SGL_RS13105,KEGG_pathway,-
7979,SGL_RS13110,KEGG_pathway,-
7980,SGL_RS13115,KEGG_pathway,-
7986,SGL_RS13120,KEGG_pathway,map00230
7987,SGL_RS13120,KEGG_pathway,map00250
7988,SGL_RS13120,KEGG_pathway,map01100
7989,SGL_RS13120,KEGG_pathway,map01110
7990,SGL_RS13120,KEGG_pathway,map01130
7991,SGL_RS13130,KEGG_pathway,-
7992,SGL_RS13135,KEGG_pathway,-
7994,SGL_RS13140,KEGG_pathway,map04214
7995,SGL_RS13145,KEGG_pathway,-
7996,SGL_RS13150,KEGG_pathway,-
8002,SGL_RS13155,KEGG_pathway,map00670
8003,SGL_RS13155,KEGG_pathway,map00720
8004,SGL_RS13155,KEGG_pathway,map01100
8005,SGL_RS13155,KEGG_pathway,map01120
8006,SGL_RS13155,KEGG_pathway,map01200
8008,SGL_RS19965,KEGG_pathway,map02010
8024,SGL_RS13165,KEGG_pathway,map00260
8025,SGL_RS13165,KEGG_pathway,map00330
8026,SGL_RS13165,KEGG_pathway,map00340
8027,SGL_RS13165,KEGG_pathway,map00350
8028,SGL_RS13165,KEGG_pathway,map00360
8029,SGL_RS13165,KEGG_pathway,map00380
8030,SGL_RS13165,KEGG_pathway,map00950
8031,SGL_RS13165,KEGG_pathway,map00982
8032,SGL_RS13165,KEGG_pathway,map01100
8033,SGL_RS13165,KEGG_pathway,map01110
8034,SGL_RS13165,KEGG_pathway,map04726
8035,SGL_RS13165,KEGG_pathway,map04728
8036,SGL_RS13165,KEGG_pathway,map05030
8037,SGL_RS13165,KEGG_pathway,map05031
8038,SGL_RS13165,KEGG_pathway,map05034
8040,SGL_RS13170,KEGG_pathway,map02020
8041,SGL_RS13175,KEGG_pathway,-
8052,SGL_RS13180,KEGG_pathway,map00010
8053,SGL_RS13180,KEGG_pathway,map00051
8054,SGL_RS13180,KEGG_pathway,map00562
8055,SGL_RS13180,KEGG_pathway,map00710
8056,SGL_RS13180,KEGG_pathway,map01100
8057,SGL_RS13180,KEGG_pathway,map01110
8058,SGL_RS13180,KEGG_pathway,map01120
8059,SGL_RS13180,KEGG_pathway,map01130
8060,SGL_RS13180,KEGG_pathway,map01200
8061,SGL_RS13180,KEGG_pathway,map01230
8062,SGL_RS13185,KEGG_pathway,-
8063,SGL_RS13190,KEGG_pathway,-
8064,SGL_RS13195,KEGG_pathway,-
8067,SGL_RS13200,KEGG_pathway,map00195
8068,SGL_RS13200,KEGG_pathway,map01100
8071,SGL_RS13205,KEGG_pathway,map00195
8072,SGL_RS13205,KEGG_pathway,map01100
8073,SGL_RS13210,KEGG_pathway,-
8074,SGL_RS13215,KEGG_pathway,-
8077,SGL_RS13220,KEGG_pathway,map03008
8078,SGL_RS13220,KEGG_pathway,map05205
8079,SGL_RS13225,KEGG_pathway,-
8080,SGL_RS13230,KEGG_pathway,-
8081,SGL_RS13235,KEGG_pathway,-
8082,SGL_RS13240,KEGG_pathway,-
8083,SGL_RS13245,KEGG_pathway,-
8088,SGL_RS13250,KEGG_pathway,map00900
8089,SGL_RS13250,KEGG_pathway,map01100
8090,SGL_RS13250,KEGG_pathway,map01110
8091,SGL_RS13250,KEGG_pathway,map01130
8092,SGL_RS13255,KEGG_pathway,-
8093,SGL_RS13265,KEGG_pathway,-
8094,SGL_RS18990,KEGG_pathway,-
8095,SGL_RS13285,KEGG_pathway,-
8097,SGL_RS13290,KEGG_pathway,map02010
8099,SGL_RS19005,KEGG_pathway,map03010
8100,SGL_RS13315,KEGG_pathway,-
8101,SGL_RS13320,KEGG_pathway,-
8103,SGL_RS13325,KEGG_pathway,map02024
8105,SGL_RS13330,KEGG_pathway,map00970
8106,SGL_RS13335,KEGG_pathway,-
8107,SGL_RS13340,KEGG_pathway,-
8108,SGL_RS13350,KEGG_pathway,-
8109,SGL_RS13355,KEGG_pathway,-
8110,SGL_RS13360,KEGG_pathway,-
8111,SGL_RS13365,KEGG_pathway,-
8112,SGL_RS13370,KEGG_pathway,-
8114,SGL_RS13375,KEGG_pathway,map01100
8119,SGL_RS13380,KEGG_pathway,map00900
8120,SGL_RS13380,KEGG_pathway,map01100
8121,SGL_RS13380,KEGG_pathway,map01110
8122,SGL_RS13380,KEGG_pathway,map01130
8134,SGL_RS13385,KEGG_pathway,map00010
8135,SGL_RS13385,KEGG_pathway,map00030
8136,SGL_RS13385,KEGG_pathway,map00051
8137,SGL_RS13385,KEGG_pathway,map00680
8138,SGL_RS13385,KEGG_pathway,map00710
8139,SGL_RS13385,KEGG_pathway,map01100
8140,SGL_RS13385,KEGG_pathway,map01110
8141,SGL_RS13385,KEGG_pathway,map01120
8142,SGL_RS13385,KEGG_pathway,map01130
8143,SGL_RS13385,KEGG_pathway,map01200
8144,SGL_RS13385,KEGG_pathway,map01230
8149,SGL_RS13390,KEGG_pathway,map00860
8150,SGL_RS13390,KEGG_pathway,map01100
8151,SGL_RS13390,KEGG_pathway,map01110
8152,SGL_RS13390,KEGG_pathway,map01120
8153,SGL_RS13395,KEGG_pathway,-
8154,SGL_RS13400,KEGG_pathway,-
8156,SGL_RS13405,KEGG_pathway,map00540
8157,SGL_RS13410,KEGG_pathway,-
8163,SGL_RS13415,KEGG_pathway,map00630
8164,SGL_RS13415,KEGG_pathway,map00710
8165,SGL_RS13415,KEGG_pathway,map01100
8166,SGL_RS13415,KEGG_pathway,map01120
8167,SGL_RS13415,KEGG_pathway,map01200
8168,SGL_RS13420,KEGG_pathway,-
8174,SGL_RS13425,KEGG_pathway,map00630
8175,SGL_RS13425,KEGG_pathway,map00710
8176,SGL_RS13425,KEGG_pathway,map01100
8177,SGL_RS13425,KEGG_pathway,map01120
8178,SGL_RS13425,KEGG_pathway,map01200
8179,SGL_RS13430,KEGG_pathway,-
8182,SGL_RS13445,KEGG_pathway,map00540
8183,SGL_RS13445,KEGG_pathway,map01100
8185,SGL_RS13450,KEGG_pathway,map00195
8186,SGL_RS13455,KEGG_pathway,-
8190,SGL_RS13460,KEGG_pathway,map00520
8191,SGL_RS13460,KEGG_pathway,map00550
8192,SGL_RS13460,KEGG_pathway,map01100
8204,SGL_RS13465,KEGG_pathway,map00020
8205,SGL_RS13465,KEGG_pathway,map00620
8206,SGL_RS13465,KEGG_pathway,map00720
8207,SGL_RS13465,KEGG_pathway,map01100
8208,SGL_RS13465,KEGG_pathway,map01110
8209,SGL_RS13465,KEGG_pathway,map01120
8210,SGL_RS13465,KEGG_pathway,map01130
8211,SGL_RS13465,KEGG_pathway,map01200
8212,SGL_RS13465,KEGG_pathway,map04934
8213,SGL_RS13465,KEGG_pathway,map05200
8214,SGL_RS13465,KEGG_pathway,map05211
8216,SGL_RS13475,KEGG_pathway,map05133
8217,SGL_RS13480,KEGG_pathway,-
8218,SGL_RS13485,KEGG_pathway,-
8224,SGL_RS13490,KEGG_pathway,map00300
8225,SGL_RS13490,KEGG_pathway,map01100
8226,SGL_RS13490,KEGG_pathway,map01110
8227,SGL_RS13490,KEGG_pathway,map01130
8228,SGL_RS13490,KEGG_pathway,map01230
8229,SGL_RS13495,KEGG_pathway,-
8231,SGL_RS13500,KEGG_pathway,map03440
8232,SGL_RS13505,KEGG_pathway,-
8236,SGL_RS13510,KEGG_pathway,map00550
8237,SGL_RS13510,KEGG_pathway,map01100
8238,SGL_RS13510,KEGG_pathway,map01501
8242,SGL_RS13520,KEGG_pathway,map00230
8243,SGL_RS13520,KEGG_pathway,map00983
8244,SGL_RS13520,KEGG_pathway,map01100
8248,SGL_RS13525,KEGG_pathway,map00270
8249,SGL_RS13525,KEGG_pathway,map01100
8250,SGL_RS13525,KEGG_pathway,map05206
8252,SGL_RS13530,KEGG_pathway,map00550
8255,SGL_RS13535,KEGG_pathway,map00860
8256,SGL_RS13535,KEGG_pathway,map01100
8257,SGL_RS13540,KEGG_pathway,-
8258,SGL_RS13545,KEGG_pathway,-
8259,SGL_RS13550,KEGG_pathway,-
8260,SGL_RS13555,KEGG_pathway,-
8265,SGL_RS13560,KEGG_pathway,map00521
8266,SGL_RS13560,KEGG_pathway,map00523
8267,SGL_RS13560,KEGG_pathway,map00525
8268,SGL_RS13560,KEGG_pathway,map01130
8270,SGL_RS13565,KEGG_pathway,map00970
8271,SGL_RS13570,KEGG_pathway,-
8272,SGL_RS13575,KEGG_pathway,-
8273,SGL_RS13580,KEGG_pathway,-
8274,SGL_RS13585,KEGG_pathway,-
8275,SGL_RS13590,KEGG_pathway,-
8276,SGL_RS19015,KEGG_pathway,-
8278,SGL_RS13610,KEGG_pathway,map00195
8279,SGL_RS13615,KEGG_pathway,-
8280,SGL_RS13620,KEGG_pathway,-
8281,SGL_RS13625,KEGG_pathway,-
8283,SGL_RS13630,KEGG_pathway,map04112
8286,SGL_RS13635,KEGG_pathway,map03060
8287,SGL_RS13635,KEGG_pathway,map03070
8290,SGL_RS13640,KEGG_pathway,map00280
8291,SGL_RS13640,KEGG_pathway,map01100
8292,SGL_RS19020,KEGG_pathway,-
8293,SGL_RS13660,KEGG_pathway,-
8294,SGL_RS13665,KEGG_pathway,-
8295,SGL_RS13670,KEGG_pathway,-
8301,SGL_RS13680,KEGG_pathway,map03018
8302,SGL_RS13680,KEGG_pathway,map04212
8303,SGL_RS13680,KEGG_pathway,map04940
8304,SGL_RS13680,KEGG_pathway,map05134
8305,SGL_RS13680,KEGG_pathway,map05152
8306,SGL_RS13685,KEGG_pathway,-
8307,SGL_RS13690,KEGG_pathway,-
8308,SGL_RS13695,KEGG_pathway,-
8309,SGL_RS20080,KEGG_pathway,-
8310,SGL_RS20085,KEGG_pathway,-
8311,SGL_RS13705,KEGG_pathway,-
8312,SGL_RS13710,KEGG_pathway,-
8313,SGL_RS13715,KEGG_pathway,-
8317,SGL_RS13720,KEGG_pathway,map00130
8318,SGL_RS13720,KEGG_pathway,map01100
8319,SGL_RS13720,KEGG_pathway,map01110
8320,SGL_RS13725,KEGG_pathway,-
8321,SGL_RS13730,KEGG_pathway,-
8332,SGL_RS13735,KEGG_pathway,map00061
8333,SGL_RS13735,KEGG_pathway,map00620
8334,SGL_RS13735,KEGG_pathway,map00640
8335,SGL_RS13735,KEGG_pathway,map00720
8336,SGL_RS13735,KEGG_pathway,map01100
8337,SGL_RS13735,KEGG_pathway,map01110
8338,SGL_RS13735,KEGG_pathway,map01120
8339,SGL_RS13735,KEGG_pathway,map01130
8340,SGL_RS13735,KEGG_pathway,map01200
8341,SGL_RS13735,KEGG_pathway,map01212
8342,SGL_RS13740,KEGG_pathway,-
8348,SGL_RS13765,KEGG_pathway,map00630
8349,SGL_RS13765,KEGG_pathway,map01100
8350,SGL_RS13765,KEGG_pathway,map01110
8351,SGL_RS13765,KEGG_pathway,map01120
8352,SGL_RS13765,KEGG_pathway,map01130
8353,SGL_RS13770,KEGG_pathway,-
8354,SGL_RS13780,KEGG_pathway,-
8370,SGL_RS13785,KEGG_pathway,map00220
8371,SGL_RS13785,KEGG_pathway,map00250
8372,SGL_RS13785,KEGG_pathway,map00270
8373,SGL_RS13785,KEGG_pathway,map00330
8374,SGL_RS13785,KEGG_pathway,map00350
8375,SGL_RS13785,KEGG_pathway,map00360
8376,SGL_RS13785,KEGG_pathway,map00400
8377,SGL_RS13785,KEGG_pathway,map00401
8378,SGL_RS13785,KEGG_pathway,map00950
8379,SGL_RS13785,KEGG_pathway,map00960
8380,SGL_RS13785,KEGG_pathway,map01100
8381,SGL_RS13785,KEGG_pathway,map01110
8382,SGL_RS13785,KEGG_pathway,map01130
8383,SGL_RS13785,KEGG_pathway,map01210
8384,SGL_RS13785,KEGG_pathway,map01230
8394,SGL_RS13790,KEGG_pathway,map00020
8395,SGL_RS13790,KEGG_pathway,map00630
8396,SGL_RS13790,KEGG_pathway,map01100
8397,SGL_RS13790,KEGG_pathway,map01110
8398,SGL_RS13790,KEGG_pathway,map01120
8399,SGL_RS13790,KEGG_pathway,map01130
8400,SGL_RS13790,KEGG_pathway,map01200
8401,SGL_RS13790,KEGG_pathway,map01210
8402,SGL_RS13790,KEGG_pathway,map01230
8403,SGL_RS13795,KEGG_pathway,-
8404,SGL_RS13800,KEGG_pathway,-
8411,SGL_RS13805,KEGG_pathway,map00300
8412,SGL_RS13805,KEGG_pathway,map00310
8413,SGL_RS13805,KEGG_pathway,map01100
